region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
L_i6-8_ROI,16474.2699123599,15864.4826124914,15660.7008732588,15907.0484423956,16468.7770256698,17266.4684732923,17935.0088907733,18148.3750702841,17924.935887458,17597.7681066247,17390.4422294159,17108.6465399268,16936.4276212875,16783.2353468339,16438.2749312161
L_s6-8_ROI,16788.5646118614,16042.3221949994,15640.7257979662,15848.5955220502,16416.3277669962,17243.7733700618,17981.6083101695,18204.0256363247,17987.46715914,17548.3775729225,17174.4573305758,16902.5454845389,16892.8851743133,17057.51032357,16693.5570726684
L_43_ROI,19029.9880291746,19098.1071086678,18553.492634204,18729.7086772359,19465.6795996794,20699.6512774354,22091.870514601,22701.9294393802,22286.7525607857,21576.9938288197,21129.8184970982,20508.4159276847,20210.6039724411,20149.6839943356,19694.7659144352
L_OP4_ROI,18234.6628957991,18362.876608457,17807.3985422054,17957.9415174996,18775.442162328,19994.9828965949,20872.5372717843,21247.4027907413,20961.1681860033,20393.29900724,19927.3771669563,19552.1887601761,19368.0209185188,19534.7267125893,19178.5682003218
L_OP1_ROI,17975.5760011539,17911.2438991055,17345.8074892575,17499.4748394706,18259.3308998006,19259.1616298518,20049.2542783209,20328.3464228393,19942.4767225467,19227.1692569017,18648.2396571743,18296.8896097109,18276.2428600339,18544.6615352205,18230.7312010151
L_OP2-3_ROI,16605.998296722,16661.1546303349,16102.2545094594,16304.6935525134,17194.9857717465,18432.0301194389,19563.1281649364,20119.1685643926,19517.2471251933,18539.7040694815,17884.0774038014,17491.4782082291,17312.3832057707,17460.3016203112,17021.015473661
L_52_ROI,14764.2289146941,14735.4215238586,14372.9682796398,14562.6311926106,15475.7498332052,16525.8075782529,17600.4738593269,18173.5085670832,17766.2459715826,17212.8592422839,16806.3146239025,16588.0986275259,16551.9426170992,16465.9690048925,15900.876383669
L_RI_ROI,15991.6736498935,15676.9285525826,15497.2043808822,15939.57098174,16857.1652239478,17941.0969690553,18840.9788566608,19234.468358607,18824.4018566599,18184.4475752273,17510.8760880928,16882.5225913416,16515.8382536147,16521.9897320029,16148.020719904
L_PFcm_ROI,17794.1093645404,17371.7614719424,16988.9828650022,17456.6692484396,18459.7705362095,19629.9728149249,20508.9142734418,20872.5154743855,20564.1309579549,19937.6384571438,19405.6251108315,18999.8331285079,18819.2122170229,18992.5136542656,18516.5166718508
L_PoI2_ROI,16203.2870238351,15824.0762426401,15509.8729750037,15487.182726431,15828.1870431735,16254.9600495653,17009.4274919082,17419.2877032551,17306.9125769737,17058.6292516452,16743.2145670833,16609.3583044122,16574.5240539751,16276.0754066325,15775.0344476156
