0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
106.0103 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.0103 	EXP 	experience sampling probe
106.0270 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.0270 	EXP 	experience sampling probe
106.0436 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.0436 	EXP 	experience sampling probe
106.0603 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.0603 	EXP 	experience sampling probe
106.0770 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.0770 	EXP 	experience sampling probe
106.0935 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.0935 	EXP 	experience sampling probe
106.1104 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.1104 	EXP 	experience sampling probe
106.1269 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.1269 	EXP 	experience sampling probe
106.1437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.1437 	EXP 	experience sampling probe
106.1603 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.1603 	EXP 	experience sampling probe
106.1769 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.1769 	EXP 	experience sampling probe
106.1938 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.1938 	EXP 	experience sampling probe
106.2104 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.2104 	EXP 	experience sampling probe
106.2270 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.2270 	EXP 	experience sampling probe
106.2437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.2437 	EXP 	experience sampling probe
106.2601 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.2601 	EXP 	experience sampling probe
106.2766 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.2766 	EXP 	experience sampling probe
106.2936 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.2936 	EXP 	experience sampling probe
106.3100 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.3100 	EXP 	experience sampling probe
106.3271 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.3271 	EXP 	experience sampling probe
106.3438 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.3438 	EXP 	experience sampling probe
106.3604 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.3604 	EXP 	experience sampling probe
106.3770 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.3770 	EXP 	experience sampling probe
106.3936 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.3936 	EXP 	experience sampling probe
106.4101 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.4101 	EXP 	experience sampling probe
106.4264 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.4264 	EXP 	experience sampling probe
106.4437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.4437 	EXP 	experience sampling probe
106.4604 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.4604 	EXP 	experience sampling probe
106.4768 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.4768 	EXP 	experience sampling probe
106.4937 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.4937 	EXP 	experience sampling probe
106.5102 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.5102 	EXP 	experience sampling probe
106.5268 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.5268 	EXP 	experience sampling probe
106.5437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.5437 	EXP 	experience sampling probe
106.5603 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.5603 	EXP 	experience sampling probe
106.5755 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.5755 	EXP 	experience sampling probe
106.5937 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.5937 	EXP 	experience sampling probe
106.6104 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.6104 	EXP 	experience sampling probe
106.6270 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.6270 	EXP 	experience sampling probe
106.6428 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.6428 	EXP 	experience sampling probe
106.6603 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.6603 	EXP 	experience sampling probe
106.6767 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.6767 	EXP 	experience sampling probe
106.6935 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.6935 	EXP 	experience sampling probe
106.7104 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.7104 	EXP 	experience sampling probe
106.7270 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.7270 	EXP 	experience sampling probe
106.7437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.7437 	EXP 	experience sampling probe
106.7603 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.7603 	EXP 	experience sampling probe
106.7771 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.7771 	EXP 	experience sampling probe
106.7935 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.7935 	EXP 	experience sampling probe
106.8102 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.8102 	EXP 	experience sampling probe
106.8269 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.8269 	EXP 	experience sampling probe
106.8438 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.8438 	EXP 	experience sampling probe
106.8604 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.8604 	EXP 	experience sampling probe
106.8770 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.8770 	EXP 	experience sampling probe
106.8936 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.8936 	EXP 	experience sampling probe
106.9100 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.9100 	EXP 	experience sampling probe
106.9270 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.9270 	EXP 	experience sampling probe
106.9434 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.9434 	EXP 	experience sampling probe
106.9601 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.9601 	EXP 	experience sampling probe
106.9770 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.9770 	EXP 	experience sampling probe
106.9934 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
106.9934 	EXP 	experience sampling probe
107.0104 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.0104 	EXP 	experience sampling probe
107.0269 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.0269 	EXP 	experience sampling probe
107.0436 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.0436 	EXP 	experience sampling probe
107.0602 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.0602 	EXP 	experience sampling probe
107.0768 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.0768 	EXP 	experience sampling probe
107.0935 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.0935 	EXP 	experience sampling probe
107.1103 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.1103 	EXP 	experience sampling probe
107.1268 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.1268 	EXP 	experience sampling probe
107.1436 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.1436 	EXP 	experience sampling probe
107.1602 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.1602 	EXP 	experience sampling probe
107.1769 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.1769 	EXP 	experience sampling probe
107.1936 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.1936 	EXP 	experience sampling probe
107.2102 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.2102 	EXP 	experience sampling probe
107.2271 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.2271 	EXP 	experience sampling probe
107.2437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.2437 	EXP 	experience sampling probe
107.2601 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.2601 	EXP 	experience sampling probe
107.2769 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.2769 	EXP 	experience sampling probe
107.2933 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.2933 	EXP 	experience sampling probe
107.3101 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.3101 	EXP 	experience sampling probe
107.3268 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.3268 	EXP 	experience sampling probe
107.3434 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.3434 	EXP 	experience sampling probe
107.3602 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.3602 	EXP 	experience sampling probe
107.3770 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.3770 	EXP 	experience sampling probe
107.3937 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.3937 	EXP 	experience sampling probe
107.4103 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.4103 	EXP 	experience sampling probe
107.4268 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.4268 	EXP 	experience sampling probe
107.4436 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.4436 	EXP 	experience sampling probe
107.4601 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.4601 	EXP 	experience sampling probe
107.4770 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.4770 	EXP 	experience sampling probe
107.4936 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.4936 	EXP 	experience sampling probe
107.5100 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.5100 	EXP 	experience sampling probe
107.5269 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.5269 	EXP 	experience sampling probe
107.5436 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.5436 	EXP 	experience sampling probe
107.5601 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.5601 	EXP 	experience sampling probe
107.5768 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.5768 	EXP 	experience sampling probe
107.5935 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.5935 	EXP 	experience sampling probe
107.6101 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.6101 	EXP 	experience sampling probe
107.6270 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.6270 	EXP 	experience sampling probe
107.6437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.6437 	EXP 	experience sampling probe
107.6602 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.6602 	EXP 	experience sampling probe
107.6769 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.6769 	EXP 	experience sampling probe
107.6935 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.6935 	EXP 	experience sampling probe
107.7102 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.7102 	EXP 	experience sampling probe
107.7266 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.7266 	EXP 	experience sampling probe
107.7437 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.7437 	EXP 	experience sampling probe
107.7603 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.7603 	EXP 	experience sampling probe
107.7768 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.7768 	EXP 	experience sampling probe
107.7937 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
107.7937 	EXP 	experience sampling probe
107.8103 	EXP 	unnamed TextStim: text = 'I was thinking about solutions to problems (or goals).'
