region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
117,17932.9669585844,17772.9833542986,17294.2008343796,17531.4786286698,18272.8276962965,19330.164807152,20111.2651623364,20529.3846015174,20419.351871799,20122.335574391,19759.8244068343,19412.6712490595,19234.4036303583,19240.3473980819,18747.7126864959
118,17961.4063108174,17805.6059164825,17762.075249496,18355.1633195784,19049.8846388267,20127.4655804097,21319.5441662108,22055.7922953942,21576.0751502529,20659.3440821259,19776.9569114961,19172.7710575474,18915.1722630538,18759.0214533646,17950.4400169176
119,16144.6526491206,16251.5967926711,16039.7344124636,16201.2016268618,16647.0140995721,17053.6095501877,17582.7489597585,18384.6336900542,18292.9885355876,18094.6917282951,17955.9070952632,17957.6691581398,17907.8386149673,17719.5303023345,17364.1534359596
120,17176.8222531208,16686.4324725205,16703.080629211,17319.0789836335,18004.8082120762,18235.9891205647,18728.4096703611,19328.0798607263,19058.6018740212,18587.6103399293,18270.5269627484,18287.8910842385,18478.5671733612,18372.2471384327,17679.2850847693
121,16515.9848314883,16655.9369584382,16391.2873908645,16666.2321475264,17374.4677020074,18368.1627295301,19213.3910729446,19640.1260695624,19359.6573011758,18860.6580032198,18357.3921807901,17911.6107746732,17659.7442957987,17560.6391789395,17121.4682724208
122,18877.1059880786,18381.5644147659,17817.6159583351,17906.6642917627,18612.1588479091,19690.7103205687,20881.1354392063,21624.2235080881,21118.45399068,20594.5511877707,20474.4279830695,20579.6922889117,20729.9318368169,20589.1224983112,19806.2795785747
123,17864.0493684871,17656.6014305616,17584.2803876537,18020.0593718531,18653.241479389,19278.7721245765,20065.2675768766,20565.5864119167,20236.3998810024,19732.2524945776,19468.9592896062,19364.8301141724,19093.3879461535,18603.6690610796,17753.7915634416
124,18279.711341624,18004.4949347642,17728.6675281779,18253.9194811036,19357.6128463283,20746.7742282812,21854.1004696311,22488.561072884,22005.6509107701,21163.8002433093,20703.5050244537,20443.5375547103,20330.6781440601,20300.4057905178,19736.3753078005
125,18542.6637258215,18521.616217834,17910.9167728773,17976.5523839437,18709.9843578341,19773.0581409495,20651.5409582016,21063.7034799911,20693.9338116181,20083.6451526482,19583.1145286459,19236.7536707607,19123.6492258467,19324.5466757903,18877.698026215
126,16959.752292077,16888.3199061464,16820.1450994022,17451.1211764528,18616.2568320034,19814.2618457006,20727.5004956444,21313.0484250561,20959.3496067168,20184.8756768934,19337.1388335491,18603.6759801065,18191.6609768166,18100.0614372541,17385.2276115467
127,17844.5354802432,18089.8411117633,18077.30782035,18566.9180601857,19581.4059487373,20802.7108811008,21675.162869293,22060.8910267542,21683.2844342163,20968.1804345558,20275.9592458838,19661.6442144232,19298.8827444874,19357.3467250748,18913.5681322196
128,18852.3460939529,18998.9195614029,19089.0201098144,19948.8666143809,21379.6966556461,23079.1209048825,24237.8048437927,24794.2294405931,24370.213495039,23515.347456563,22572.2497554092,21855.4352435352,21508.1856006065,21263.5694587344,20537.7763626363
129,18591.3383730295,18298.0674987922,18281.9242158014,19049.2195289088,20233.0426403719,21571.366308578,22448.9080739301,22868.6128025219,22481.6557784865,21833.3176657575,21220.2756622573,20790.8429219316,20555.6371571137,20068.7988410017,19365.0090986654
130,17095.4164989367,16515.9731109165,16230.217006468,16535.4048999181,17108.9988000557,17949.3735046699,18673.2162798171,18982.8156325895,18795.9298694017,18477.3910156134,18077.8352530959,17732.9607119409,17501.0352967563,17292.8251606106,16811.9882976626
131,18099.3523976694,17905.7879529081,17428.5359717589,17664.0077459489,18433.2690245962,19745.3475486383,20992.0323599971,21896.2219100921,21332.172750357,20684.9318390972,20392.3797451541,20262.7600514402,20191.2342744357,19878.3247617835,19171.4366148598
132,15005.6368395855,14503.7659833872,14559.1295174278,15146.0879017162,15707.1834587751,15977.6199170393,16350.8980835968,16825.983258024,16618.0994516511,16250.1654306617,15984.5525853692,15966.5312173922,16186.4277409185,16121.0326962064,15497.6135285213
133,17981.4807811448,18127.6144678507,18090.5748080608,18662.9599818309,19777.4498865419,21255.9764424152,22857.5449897044,23696.263080533,23006.9140894408,21956.2027213819,21205.3824024812,20640.3940719783,20336.6123499166,20218.3891238975,19472.1716867381
